day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,speed_excess_kmh,is_night,accident_severity
6,0.9083477118142042,6,3,0,3,4,4,2.005322143234176,-1.4207037202579245,-0.9793726833269659,-0.8895131572487315,-0.4241241071906384,-1.0012184835457223,3,1.0,0.0,2.925561263832199,3.3318503283108054,0,2
5,-0.7566745867998319,5,4,0,1,0,1,0.22066776786758302,-0.2624721619821763,-0.01840153834505974,-0.8895131572487315,0.4838822773748548,-1.089309325201198,3,0.0,1.0,-0.36423338399000227,0.019531017764800918,0,1
6,0.7418454819528005,5,1,2,0,0,0,0.191538479912742,2.0539909545693202,-0.3307614040712227,-0.1857321946585618,1.0286861081141507,-0.825036800234771,3,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,1
4,-1.58918573610685,1,1,0,0,4,1,-0.8163348833247571,-0.2624721619821763,1.407569916662621,-0.1857321946585618,-0.605725384103737,0.8486891912192666,1,0.0,1.0,-0.9125324919603691,-0.7964465240431744,1,0
4,0.24233879236858974,1,1,2,2,3,4,0.13522185653338314,0.5096822102016558,-0.269705226351378,-0.8895131572487315,-1.0597285763864837,-0.29649175030191705,2,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,1
4,-0.0906656673542175,6,0,3,1,0,4,0.4839965309793459,0.5096822102016558,0.3125406423393165,-0.1857321946585618,-0.3333234687340891,0.5491803295906494,3,0.0,0.0,-0.9125324919603691,-0.5570175179220743,0,1
5,-0.0906656673542175,6,1,0,0,0,1,0.06220444139324794,1.281836582385488,0.3041343570010771,-0.1857321946585618,-0.9689279379299344,-0.29649175030191705,2,0.0,1.0,0.18406572398036455,-0.7964465240431744,0,1
5,-1.58918573610685,2,1,0,3,4,4,1.8647247800388107,-1.4207037202579245,-1.6713426974852075,-0.1857321946585618,-1.3321304917561316,0.2320532996309369,0,0.0,1.0,0.7323648319507313,3.1739754645296796,1,2
3,0.40884102222999336,6,4,2,2,1,1,-0.6186441157379026,0.5096822102016558,-0.3192580662399477,0.5180487679316078,1.3010880234837987,-0.2084009086464414,2,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,1
2,1.5743566312598185,3,4,3,0,0,0,0.679356955529813,-0.2624721619821763,-1.3297820511104232,-0.8895131572487315,0.6654835542879534,0.7077438445705053,0,0.0,0.0,-0.9125324919603691,0.5345868578905194,1,2
4,-0.0906656673542175,5,4,2,5,2,1,-1.6591422814848238,-0.6485493480740924,1.7951439143625059,-0.8895131572487315,0.029879085092108182,-0.278873581970822,3,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
5,0.5753432520913969,2,2,1,1,4,4,-0.5487338246462843,-0.6485493480740924,1.4717231468755014,0.5180487679316078,0.4838822773748548,1.130579884516789,0,0.0,1.0,-0.9125324919603691,-0.40830114071388623,0,0
0,1.5743566312598185,0,4,3,1,1,3,-0.9223654914803784,1.281836582385488,1.0739731195556428,0.5180487679316078,-0.15172219182099045,-0.12031006699096575,4,0.0,1.0,-0.9125324919603691,-0.7964465240431744,1,0
3,1.4078544013984151,1,0,0,0,0,1,0.7756778010338209,-1.4207037202579245,-1.274477542306216,-0.8895131572487315,-0.9689279379299344,0.5844166662528395,1,0.0,1.0,0.18406572398036455,1.951099447838304,1,2
5,-0.9231768166612355,0,4,0,0,1,0,0.5348756872738016,-0.6485493480740924,-1.2943871654757306,1.2218297305217773,-0.06092155336444113,1.7295976077740232,1,1.0,0.0,-0.9125324919603691,0.808469218262197,0,2
4,1.5743566312598185,5,1,3,0,4,4,0.6987764808330404,-0.6485493480740924,-0.8444296818447001,-0.1857321946585618,0.6654835542879534,1.99387013274045,3,1.0,1.0,0.7323648319507313,0.9925111865374325,1,2
4,-1.7556879659682536,0,1,2,0,3,1,0.5810941574954827,-0.2624721619821763,-0.0692816864449307,0.5180487679316078,-0.605725384103737,-1.7940360584450032,4,1.0,1.0,1.8289630478914651,0.4242489006070251,1,2
2,-0.0906656673542175,0,1,0,0,4,0,-0.17704411034251286,-1.4207037202579245,-0.16661762194033555,0.5180487679316078,-1.2413298532995822,-0.4550552652817733,3,0.0,1.0,-0.36423338399000227,0.881300992437468,0,1
0,-1.4226835062454464,4,3,0,3,0,1,-0.09043302749011872,0.5096822102016558,-0.0692816864449307,-0.8895131572487315,1.0286861081141507,-0.543146106937249,0,0.0,1.0,-0.36423338399000227,-0.7964465240431744,1,0
5,-1.9221901958296572,2,1,3,1,4,1,-0.7405987346421704,1.281836582385488,-0.41792130994665355,0.5180487679316078,0.847084831201052,-0.014601057004395018,0,0.0,1.0,0.18406572398036455,-0.7964465240431744,1,1
0,0.24233879236858974,6,4,0,5,4,4,1.0405601261698416,0.5096822102016558,-1.151480314725659,1.2218297305217773,-0.5149247456471877,0.7429801812326958,0,0.0,0.0,0.7323648319507313,0.06794016107890313,0,2
1,0.7418454819528005,3,3,0,0,4,1,1.4895395511804579,-1.4207037202579245,-1.6996586059929617,-0.1857321946585618,0.2114803620052068,1.5534159244630719,2,0.0,0.0,0.18406572398036455,2.7526850821745192,0,2
3,-1.58918573610685,2,1,0,0,4,2,-1.0509227489877435,0.5096822102016558,0.6474647476575961,-0.8895131572487315,-1.4229311302126808,1.1481980528478837,1,0.0,1.0,-0.9125324919603691,-0.7964465240431744,1,0
4,-0.9231768166612355,0,3,2,5,1,1,-1.8712034977960665,-0.2624721619821763,1.8938071580692115,0.5180487679316078,1.3010880234837987,0.07348978465108064,1,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,0
1,1.7408588611212221,2,1,3,1,1,3,-1.816052045934901,-1.4207037202579245,1.204049324263138,-0.8895131572487315,-1.2413298532995822,-0.5783824435994391,0,0.0,1.0,-0.9125324919603691,-0.7964465240431744,1,0
0,1.2413521715370115,1,0,0,0,3,3,-0.9456689218442512,-0.2624721619821763,0.7642678702520819,-0.8895131572487315,-1.9677349609519768,0.8839255278814566,4,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,0
6,0.7418454819528005,5,1,2,1,1,4,-0.3995918703174981,-1.4207037202579245,1.8026653275598776,-0.8895131572487315,-0.06092155336444113,0.28490780462422244,1,0.0,1.0,-0.9125324919603691,0.6314051445187242,0,0
2,-0.5901723569384283,3,4,0,0,4,0,0.3379617006990766,-1.4207037202579245,-0.24891073104099584,-0.8895131572487315,-0.7873266610168357,-0.1379282353220608,2,1.0,1.0,0.18406572398036455,1.459594001757284,0,1
5,1.2413521715370115,4,3,0,2,3,2,-1.3620235443454456,-0.2624721619821763,1.1385687858389568,-0.8895131572487315,1.2102873850272493,0.8663073595503615,2,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,0
0,-0.4236701270770247,2,2,0,0,2,3,-0.502515354424603,-0.2624721619821763,0.7594010734773115,-0.8895131572487315,2.572296961875489,-1.230254671849959,0,0.0,1.0,-0.9125324919603691,-0.7925214583690579,0,0
0,1.7408588611212221,2,2,3,2,3,1,-0.868767601643471,-0.6485493480740924,-0.0692816864449307,-0.1857321946585618,0.4838822773748548,-0.7369459585792953,5,0.0,0.0,-0.36423338399000227,-0.7676627090996543,1,1
6,0.9083477118142042,2,0,0,0,0,1,-1.2983275013508597,0.5096822102016558,1.4544681401285888,0.5180487679316078,-0.7873266610168357,-1.4945271968163862,4,0.0,1.0,0.18406572398036455,-0.7964465240431744,0,0
0,1.2413521715370115,1,4,0,3,0,0,-1.1526810615766547,-0.2624721619821763,1.342531814308873,-0.1857321946585618,-0.7873266610168357,-0.38458259195739275,4,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
6,-0.7566745867998319,6,0,3,2,0,1,-0.3506546665533653,-0.2624721619821763,-0.20732174042023208,-0.8895131572487315,-1.9677349609519768,0.020635279657795432,0,0.0,1.0,0.7323648319507313,-0.6219991607491122,0,1
6,-0.7566745867998319,6,2,3,2,0,3,-1.6467137852907585,-0.2624721619821763,1.304924748322012,-0.8895131572487315,-1.3321304917561316,-0.032219225335490084,2,0.0,0.0,-0.36423338399000227,-0.7964465240431744,0,0
0,0.5753432520913969,1,4,0,0,4,1,0.8463648731375681,0.5096822102016558,-1.6014377983566896,-0.1857321946585618,-0.878127299473385,-0.22601907697753648,3,0.0,1.0,1.2806639399210982,-0.15011904303867452,0,2
6,0.5753432520913969,6,2,0,0,4,3,0.2563996944255214,-0.2624721619821763,-0.14892017912298922,-0.8895131572487315,-0.605725384103737,-1.6354725434651471,1,0.0,1.0,-0.9125324919603691,0.05965391132243528,0,1
6,0.5753432520913969,5,1,0,0,4,1,-0.18636548248806178,-0.2624721619821763,1.00229847614539,-0.1857321946585618,0.847084831201052,0.49632582459736385,2,0.0,1.0,-0.9125324919603691,-0.4375210740656414,0,0
3,-0.9231768166612355,4,0,0,0,0,4,0.5309917822131563,1.281836582385488,-1.1178551733727011,-0.8895131572487315,2.48149632341894,-0.4550552652817733,3,1.0,0.0,0.7323648319507313,-0.7964465240431744,0,2
2,0.7418454819528005,3,4,0,0,3,1,1.6604313738488587,0.5096822102016558,-1.5532122666794208,-0.8895131572487315,0.1206797235486575,-0.41981892861958303,3,0.0,0.0,-0.36423338399000227,0.7639851406222113,0,2
2,-0.2571678972156211,3,3,2,0,4,0,0.21289995774629253,1.281836582385488,0.3474930919035754,0.5180487679316078,-1.2413298532995822,-0.014601057004395018,3,1.0,1.0,-0.36423338399000227,-0.7964465240431744,0,1
0,-0.0906656673542175,5,1,0,4,4,3,-1.301434625399376,1.281836582385488,1.198740091417934,-0.8895131572487315,-0.06092155336444113,-1.4240545234920057,5,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
1,0.9083477118142042,6,4,0,4,1,1,-0.09043302749011872,0.5096822102016558,1.064239526006102,-0.8895131572487315,0.4838822773748548,0.33776230961750764,3,0.0,0.0,-0.9125324919603691,-0.7964465240431744,0,0
5,1.7408588611212221,0,3,2,0,0,1,1.3493305784911565,-1.4207037202579245,-1.493483397170877,-0.1857321946585618,-0.06092155336444113,1.324379736158835,0,1.0,0.0,0.18406572398036455,2.595246336801628,1,2
2,0.9083477118142042,3,0,0,0,4,2,1.7062614535644751,-0.6485493480740924,-0.9218559941705904,1.2218297305217773,0.39308163891830544,1.6415067661185474,1,0.0,0.0,1.8289630478914651,2.1238023374994253,0,2
0,0.07583656250718612,0,4,0,2,3,1,-0.9619813230989622,0.5096822102016558,1.3239494993506598,-0.1857321946585618,-0.06092155336444113,-0.825036800234771,4,1.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
3,-1.58918573610685,3,2,0,2,0,1,-0.0061522876741119704,-1.4207037202579245,-0.3781020636076243,-0.8895131572487315,-0.4241241071906384,-0.5783824435994391,2,1.0,1.0,-0.9125324919603691,1.0731930920609365,1,1
1,0.7418454819528005,3,4,1,1,0,2,-1.1821987400375602,0.5096822102016558,0.8430214907892728,-0.8895131572487315,0.9378854696576013,1.6062704294563572,2,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,0
5,1.7408588611212221,3,4,0,5,0,1,-0.27064622230406854,1.281836582385488,0.3457233476218409,0.5180487679316078,-0.15172219182099045,0.5491803295906494,3,0.0,1.0,-0.36423338399000227,-0.7964465240431744,1,1
0,-0.4236701270770247,0,4,0,0,1,3,-1.7395391162401854,-1.4207037202579245,1.447831599072084,-0.1857321946585618,1.7550912157665453,0.5491803295906494,3,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
2,-0.4236701270770247,0,4,0,2,4,4,1.6111057795786614,0.5096822102016558,-0.0692816864449307,1.2218297305217773,-1.2413298532995822,1.694361271111833,5,0.0,1.0,1.2806639399210982,0.7085981027763468,0,2
5,-0.9231768166612355,6,1,0,1,0,1,-0.3669670678080763,0.5096822102016558,-0.0692816864449307,-0.8895131572487315,-1.2413298532995822,1.8529247860916889,3,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,1
2,-0.2571678972156211,6,4,2,5,4,1,1.2568936380477946,0.5096822102016558,-0.7426693856449587,-0.1857321946585618,-1.5137317686692302,-0.014601057004395018,0,0.0,0.0,1.2806639399210982,0.31085811446588496,0,2
5,1.4078544013984151,5,1,0,3,1,1,-0.09043302749011872,-0.6485493480740924,-1.2196154695724424,2.6293916557021166,-1.9677349609519768,-1.7940360584450032,3,1.0,0.0,1.2806639399210982,0.10631858100359722,1,2
3,0.40884102222999336,2,0,0,2,1,1,-1.1682166818192365,-0.6485493480740924,1.1624603336423744,0.5180487679316078,-0.06092155336444113,0.8310710228881715,0,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
6,1.2413521715370115,3,4,1,0,0,1,-0.2791908134374885,-0.6485493480740924,-0.08034258820577216,1.925610693111947,1.1194867465707,-1.3888181868298153,3,0.0,1.0,-0.36423338399000227,-0.10563496539868823,0,1
5,0.9083477118142042,6,3,0,1,1,1,-1.3080372640024736,1.281836582385488,-0.0692816864449307,-0.8895131572487315,-0.06092155336444113,-0.014601057004395018,0,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
1,0.5753432520913969,3,3,0,2,0,3,1.4600218727195526,1.281836582385488,-1.50233211857955,2.6293916557021166,-0.06092155336444113,0.14396245797546123,1,0.0,0.0,-0.36423338399000227,-0.33328877449743927,0,2
0,-0.2571678972156211,2,4,2,0,1,1,-1.220261009631886,-1.4207037202579245,1.2496202395178047,1.2218297305217773,0.029879085092108182,1.1481980528478837,2,0.0,1.0,-0.9125324919603691,-0.2901130520821591,0,0
6,-0.5901723569384283,6,3,0,2,0,2,0.38922924749959653,1.281836582385488,-0.6289633155435086,-0.1857321946585618,-0.06092155336444113,-1.2654910085121494,3,1.0,1.0,-0.9125324919603691,-0.7964465240431744,0,1
4,0.40884102222999336,1,1,1,3,1,1,0.8708334750196349,-0.6485493480740924,-0.3537680797337731,-0.1857321946585618,-0.06092155336444113,1.165816221178979,4,0.0,1.0,-0.36423338399000227,1.1857116413856066,0,1
4,-0.0906656673542175,3,4,0,1,4,4,0.7341200168849146,2.0539909545693202,-1.5240114860307994,0.5180487679316078,1.3918886619403479,-0.014601057004395018,3,0.0,0.0,2.925561263832199,-0.7964465240431744,0,2
4,-0.9231768166612355,3,4,2,0,4,4,-1.32823357031783,-0.2624721619821763,1.0456572110478886,-0.1857321946585618,0.39308163891830544,-1.7940360584450032,2,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
3,0.7418454819528005,3,3,0,0,0,1,-0.09043302749011872,-1.4207037202579245,-1.335091283955627,-0.8895131572487315,0.029879085092108182,-0.014601057004395018,4,0.0,1.0,0.18406572398036455,0.9785553974739079,0,2
3,0.9083477118142042,3,1,0,0,0,4,1.0362878306031316,2.0539909545693202,-1.5434786731298804,-0.1857321946585618,1.8458918542230947,0.09110795298217571,5,0.0,0.0,3.1997108178173823,-0.7964465240431744,0,2
4,0.07583656250718612,3,1,1,0,4,1,-0.6186441157379026,-0.2624721619821763,-0.23829226535058814,-0.1857321946585618,-0.06092155336444113,0.5844166662528395,3,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,1
3,-0.4236701270770247,0,3,0,2,0,0,0.15231103880022312,0.5096822102016558,-0.0692816864449307,-0.1857321946585618,0.7562841927445028,-1.5473817018096714,3,1.0,1.0,-0.9125324919603691,-0.7964465240431744,0,1
5,0.40884102222999336,5,1,3,1,0,3,0.48011262591870063,-0.6485493480740924,-0.229443543941915,-0.1857321946585618,0.9378854696576013,1.7119794394429277,3,0.0,1.0,0.18406572398036455,0.7469765227010402,0,1
4,-0.0906656673542175,0,3,2,5,4,1,0.5539068220709648,0.5096822102016558,-1.1603290361343321,-0.1857321946585618,-0.7873266610168357,-0.17316457198425128,0,0.0,0.0,0.18406572398036455,-0.4785162044397459,0,2
1,-0.4236701270770247,0,4,3,0,3,1,-0.8971201085861829,0.5096822102016558,1.3190827025758893,-0.8895131572487315,0.2114803620052068,-1.7940360584450032,5,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
2,1.4078544013984151,0,0,1,2,1,3,1.7936493174289982,-0.2624721619821763,-0.8351385243655932,-0.8895131572487315,0.847084831201052,-1.1597819985255786,4,0.0,0.0,0.7323648319507313,1.7858105711171797,1,2
5,-1.4226835062454464,4,2,3,2,2,0,1.1485326868557857,0.5096822102016558,-1.5978983097932205,0.5180487679316078,0.9378854696576013,0.4787076562662688,2,1.0,0.0,0.18406572398036455,0.18918107856827635,1,2
0,-0.7566745867998319,3,0,2,0,4,1,-0.21355281791258016,0.5096822102016558,0.6872839939966253,-0.1857321946585618,-1.8769343224954276,-1.617854375134052,0,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,1
1,0.24233879236858974,0,3,3,3,0,4,-0.7161301327601038,0.5096822102016558,-0.58560458064101,0.5180487679316078,0.5746829158314041,0.14396245797546123,1,0.0,1.0,0.18406572398036455,-0.7964465240431744,0,1
1,0.40884102222999336,3,1,0,3,1,1,0.8090793845553719,-0.2624721619821763,-1.2727077980244814,1.925610693111947,0.39308163891830544,1.0424890428613132,3,1.0,1.0,2.377262155861832,0.6802504062410615,0,2
2,0.9083477118142042,3,4,0,0,1,4,0.5830361100258058,-1.4207037202579245,-0.8143440290552113,-0.8895131572487315,-1.6045324071257796,0.6901256762394102,1,1.0,1.0,1.8289630478914651,1.734784717353667,0,2
0,-2.0886924256910606,4,1,0,0,1,1,1.7668503725105444,0.5096822102016558,-0.0692816864449307,-0.1857321946585618,1.4826893003968973,-0.948363978552437,3,0.0,1.0,0.7323648319507313,0.8834815844786437,1,2
0,1.2413521715370115,1,1,1,2,0,1,-1.0586905591090343,2.0539909545693202,0.7076360532365732,1.2218297305217773,-1.3321304917561316,-0.8426549685658661,2,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
1,0.40884102222999336,0,1,1,0,1,2,1.316705775981735,-0.6485493480740924,-1.1222795340770377,-0.1857321946585618,-0.06092155336444113,-0.7193277902482003,3,1.0,1.0,0.18406572398036455,1.686375574039565,0,2
5,1.4078544013984151,4,1,0,0,1,1,-0.09043302749011872,-0.6485493480740924,-0.10069464744572029,-0.8895131572487315,-0.24252283027753976,1.3772342411521206,4,0.0,0.0,0.7323648319507313,0.10631858100359722,1,1
3,-1.2561812763840428,3,1,0,0,1,0,-0.09043302749011872,0.5096822102016558,-0.550652131076751,2.6293916557021166,-0.878127299473385,0.28490780462422244,0,1.0,0.0,1.8289630478914651,-0.7964465240431744,1,2
4,-0.9231768166612355,3,1,0,5,4,3,-0.09043302749011872,-0.2624721619821763,-0.5329546882594047,0.5180487679316078,-0.3333234687340891,0.46108948793517374,2,0.0,1.0,-0.36423338399000227,-0.3297998272315581,0,2
0,-0.2571678972156211,6,3,0,1,0,1,1.2576704190599235,-1.4207037202579245,-1.381989507421595,-0.8895131572487315,0.30228100046175616,-0.4022007602884878,3,0.0,0.0,1.2806639399210982,2.4923223924581315,0,2
1,-0.5901723569384283,6,0,2,2,4,1,0.9846318932965469,-0.2624721619821763,-0.9873365325947718,1.925610693111947,-0.4241241071906384,0.795834686225981,3,0.0,1.0,1.2806639399210982,0.8773759267633514,0,2
4,-1.2561812763840428,0,3,0,0,4,1,-0.7600182599453977,0.5096822102016558,1.2624508855603813,-0.8895131572487315,-1.6953330455823288,-0.7545641269103904,1,0.0,0.0,-0.9125324919603691,-0.7964465240431744,1,0
3,-0.5901723569384283,1,0,1,1,0,3,-0.09043302749011872,-1.4207037202579245,-1.3227030739834849,-0.1857321946585618,-0.3333234687340891,0.4787076562662688,4,0.0,1.0,0.7323648319507313,0.9785553974739079,0,2
4,0.07583656250718612,2,1,2,3,0,1,0.741887827006205,1.281836582385488,0.11034735815113444,-0.1857321946585618,1.8458918542230947,-0.032219225335490084,1,0.0,0.0,-0.9125324919603691,-0.7964465240431744,0,1
4,-0.5901723569384283,5,4,0,1,0,1,-0.09043302749011872,-1.4207037202579245,1.101846591992963,-0.8895131572487315,-0.06092155336444113,1.1129617161856935,3,0.0,1.0,-0.9125324919603691,0.9785553974739079,0,0
0,0.9083477118142042,3,1,0,3,0,1,0.9578329483780933,1.281836582385488,-1.884596883434231,-0.8895131572487315,-0.06092155336444113,0.2320532996309369,5,0.0,1.0,0.18406572398036455,-0.7964465240431744,0,2
3,-1.0896790465226391,1,2,0,0,0,2,-1.119667868561168,-1.4207037202579245,1.3128885975898181,-0.1857321946585618,-0.9689279379299344,-1.0364548202079127,3,0.0,1.0,-0.9125324919603691,-0.1771583843492537,0,0
2,-2.0886924256910606,0,4,0,0,4,0,1.4044820303523222,-0.6485493480740924,-0.5617130328375926,-0.8895131572487315,1.0286861081141507,-0.4726734336128684,3,0.0,1.0,0.7323648319507313,1.7849383343007095,1,2
6,-1.4226835062454464,3,1,1,1,1,1,-0.5976710284104171,-1.4207037202579245,1.4832264847067766,-0.1857321946585618,1.8458918542230947,0.5491803295906494,3,0.0,1.0,-0.9125324919603691,0.4089847563187949,1,0
4,0.5753432520913969,5,3,0,1,0,3,0.020258266738276937,-1.4207037202579245,-0.11352529348829654,1.2218297305217773,1.0286861081141507,2.6633605293220652,0,1.0,0.0,-0.9125324919603691,1.102849143820927,0,1
5,1.2413521715370115,5,3,0,1,0,3,-0.005763897168047777,-0.6485493480740924,1.4575651926216242,0.5180487679316078,-1.150529214843033,-1.230254671849959,3,0.0,1.0,-0.9125324919603691,0.20139239399886075,0,0
4,0.40884102222999336,3,1,3,2,1,4,-1.419893729749063,-0.2624721619821763,1.77390698298169,-0.8895131572487315,-1.7861336840388782,-0.014601057004395018,5,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
5,-0.7566745867998319,6,0,0,1,0,1,0.2688281906195872,-0.2624721619821763,-0.044505266500645735,-0.1857321946585618,1.0286861081141507,-0.965982146883532,2,0.0,0.0,-0.9125324919603691,0.07360970038596057,0,1
4,0.07583656250718612,3,4,3,2,1,1,-1.2086092944499496,0.5096822102016558,1.6022417876534307,-0.8895131572487315,-1.5137317686692302,-0.014601057004395018,2,0.0,1.0,-0.36423338399000227,-0.7964465240431744,0,0
3,-0.4236701270770247,4,0,1,1,4,0,-0.8598346200039864,-1.4207037202579245,-0.0692816864449307,-0.8895131572487315,-0.06092155336444113,0.4434713196040784,2,0.0,1.0,-0.9125324919603691,0.11460483076006507,0,0
6,-0.4236701270770247,3,4,0,0,4,1,-1.0971412192094245,1.281836582385488,0.8961138192413118,-0.8895131572487315,-1.2413298532995822,-0.014601057004395018,1,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
1,0.40884102222999336,5,4,2,1,3,0,-0.9169280243954747,-0.6485493480740924,-0.3820839882415271,-0.1857321946585618,-0.06092155336444113,-0.12031006699096575,3,0.0,0.0,-0.36423338399000227,-0.7964465240431744,0,1
2,-1.7556879659682536,6,0,3,0,0,3,1.439825566404196,0.5096822102016558,-1.2873081883487922,-0.1857321946585618,-0.06092155336444113,-0.7721822952414856,0,0.0,0.0,1.2806639399210982,0.5162698847446429,1,2
5,1.0748499416756079,0,4,0,0,0,3,0.09366407238447633,-0.6485493480740924,-0.11042824099526098,-0.1857321946585618,1.0286861081141507,-0.8955094735591517,5,0.0,1.0,0.7323648319507313,0.3130387065070606,0,1
1,0.07583656250718612,2,1,0,2,0,2,-0.033728013604695115,2.0539909545693202,1.8013380193485768,-0.8895131572487315,0.30228100046175616,-1.230254671849959,4,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
3,0.5753432520913969,3,1,0,0,4,3,-1.3468763146089282,0.5096822102016558,0.5001335362031876,-0.8895131572487315,-0.24252283027753976,1.2891433994966448,4,1.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
0,-0.5901723569384283,1,3,3,5,0,4,-0.017415612349984073,0.5096822102016558,-0.3993389949884397,-0.1857321946585618,0.30228100046175616,0.33776230961750764,2,0.0,1.0,0.7323648319507313,-0.7964465240431744,0,1
4,1.2413521715370115,1,3,0,5,0,4,0.6043975878593558,-0.2624721619821763,-0.9776029390452314,1.925610693111947,-0.4241241071906384,-0.049837393666585156,3,0.0,0.0,2.377262155861832,0.4504160051011348,0,2
3,1.2413521715370115,0,2,1,4,0,1,0.8646192269226023,-1.4207037202579245,-1.18908738071252,0.5180487679316078,0.39308163891830544,0.901543696212552,0,0.0,1.0,2.377262155861832,2.050970563324155,0,2
6,0.7418454819528005,4,1,3,1,3,4,0.7178076156302036,-1.4207037202579245,-1.5443635452707476,-0.8895131572487315,-0.24252283027753976,1.5710340927941673,3,1.0,0.0,0.18406572398036455,1.886117805011266,0,2
4,-0.4236701270770247,2,0,3,5,1,1,-0.49940823037608667,-0.6485493480740924,0.06654618717820236,-0.8895131572487315,-0.3333234687340891,0.49632582459736385,4,0.0,1.0,0.18406572398036455,-0.3529141028680214,0,1
3,0.7418454819528005,5,1,0,0,0,1,-0.09043302749011872,-1.4207037202579245,1.0664517063582704,-0.8895131572487315,0.029879085092108182,-0.4022007602884878,2,0.0,1.0,-0.9125324919603691,0.9785553974739079,0,0
6,1.0748499416756079,0,2,2,2,0,3,-1.0062578407903207,0.5096822102016558,1.7057718281349066,-0.8895131572487315,-1.150529214843033,-0.9307458102213417,1,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
5,0.24233879236858974,1,3,0,2,1,3,-0.683505330250682,-0.6485493480740924,1.1690968746988792,-0.8895131572487315,-1.7861336840388782,-1.7940360584450032,5,0.0,1.0,-0.9125324919603691,-0.559634228371485,0,0
1,-0.7566745867998319,3,1,0,0,0,1,-0.5184393651732496,-1.4207037202579245,1.4907478979041486,0.5180487679316078,-0.06092155336444113,-1.089309325201198,5,0.0,1.0,-0.36423338399000227,0.49795291159876653,0,0
4,-0.5901723569384283,4,1,2,0,0,1,-0.12655334455412184,-1.4207037202579245,0.6403857705306575,-0.1857321946585618,-0.5149247456471877,-1.3183455135054347,3,0.0,1.0,-0.9125324919603691,0.9379963855080381,0,0
0,1.2413521715370115,3,2,3,0,2,2,-0.523100051246024,2.0539909545693202,2.051756835214028,-0.8895131572487315,0.4838822773748548,0.9543982012058373,3,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
1,0.9083477118142042,1,3,1,2,1,1,-0.796526967515465,-0.2624721619821763,1.6681647621480458,-0.1857321946585618,-0.9689279379299344,0.7077438445705053,1,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
3,0.24233879236858974,3,0,0,0,0,2,-1.065681588218196,2.0539909545693202,0.6465798755167286,-0.8895131572487315,0.7562841927445028,-1.2654910085121494,5,0.0,1.0,-0.9125324919603691,-0.7964465240431744,0,0
3,-1.4226835062454464,3,4,0,5,0,1,-0.1848119204638039,-0.6485493480740924,-0.2630686852948731,0.5180487679316078,2.1182937695927424,0.7605983495637908,3,0.0,1.0,0.18406572398036455,0.0003418078024541842,1,1
3,0.40884102222999336,6,0,0,0,0,3,-0.948387655386703,-0.6485493480740924,-0.40199361141104173,-0.1857321946585618,1.7550912157665453,0.6901256762394102,4,0.0,0.0,0.7323648319507313,-0.7964465240431744,0,1
0,-0.5901723569384283,4,3,0,2,0,1,-0.2038430552609665,-1.4207037202579245,1.0545059324565618,-0.8895131572487315,0.847084831201052,-0.014601057004395018,5,0.0,1.0,0.7323648319507313,0.8512088222692424,0,0
4,0.07583656250718612,1,1,0,0,4,4,1.2658266196872792,-0.6485493480740924,-1.257664971629737,1.2218297305217773,0.4838822773748548,0.33776230961750764,4,0.0,1.0,1.2806639399210982,1.6292440625607594,0,2
6,-0.9231768166612355,6,4,0,0,4,1,-0.28501667102845696,-0.6485493480740924,0.6855142497148903,-0.8895131572487315,0.2114803620052068,-0.014601057004395018,4,0.0,1.0,0.18406572398036455,-0.11217674152221581,0,1
